lonlat,date,lon,lat,sif,sif_sigma,year,doy,month,dayssinceapril1,group
x-122.9y39.5,2018-07-14,-122.900001525879,39.5000038146973,0.63959401845932,0.387971997261047,2018,195,7,104,unburned
x-122.9y39.5,2018-07-22,-122.900001525879,39.5000038146973,0.490343987941742,0.382090985774994,2018,203,7,112,unburned
x-122.9y39.5,2018-07-30,-122.900001525879,39.5000038146973,0.587839007377625,0.372496992349625,2018,211,7,120,unburned
x-122.9y39.5,2018-08-07,-122.900001525879,39.5000038146973,0.620702028274536,0.400550007820129,2018,219,8,128,unburned
x-122.9y39.5,2018-08-15,-122.900001525879,39.5000038146973,0.0917704030871391,0.383922010660172,2018,227,8,136,unburned
x-122.9y39.5,2018-08-23,-122.900001525879,39.5000038146973,0.319222003221512,0.366501986980438,2018,235,8,144,unburned
x-122.9y39.5,2018-08-31,-122.900001525879,39.5000038146973,0.319113999605179,0.338627010583878,2018,243,8,152,unburned
x-122.9y39.5,2018-09-08,-122.900001525879,39.5000038146973,0.458492010831833,0.339152008295059,2018,251,9,160,unburned
x-122.9y39.5,2018-09-16,-122.900001525879,39.5000038146973,0.405941009521484,0.320304989814758,2018,259,9,168,unburned
x-122.9y39.5,2018-09-24,-122.900001525879,39.5000038146973,0.25900399684906,0.321242988109589,2018,267,9,176,unburned
x-122.9y39.5,2018-10-02,-122.900001525879,39.5000038146973,0.261184006929398,0.333184987306595,2018,275,10,184,unburned
x-122.9y39.5,2018-10-10,-122.900001525879,39.5000038146973,0.325015991926193,0.293612986803055,2018,283,10,192,unburned
x-122.9y39.5,2018-10-18,-122.900001525879,39.5000038146973,0.0984677970409393,0.286206007003784,2018,291,10,200,unburned
x-122.9y39.5,2018-10-26,-122.900001525879,39.5000038146973,0.320122003555298,0.302693992853165,2018,299,10,208,unburned
x-122.9y39.5,2018-11-03,-122.900001525879,39.5000038146973,0.314184010028839,0.280840009450913,2018,307,11,216,unburned
x-122.9y39.5,2018-11-11,-122.900001525879,39.5000038146973,0.178597003221512,0.284478008747101,2018,315,11,224,unburned
x-122.9y39.5,2018-11-19,-122.900001525879,39.5000038146973,0.0902621001005173,0.306912004947662,2018,323,11,232,unburned
x-122.9y39.5,2018-11-27,-122.900001525879,39.5000038146973,0.129886999726295,0.29449400305748,2018,331,11,240,unburned
x-122.9y39.5,2018-12-05,-122.900001525879,39.5000038146973,0.114923998713493,0.263186007738113,2018,339,12,248,unburned
x-122.9y39.5,2018-12-13,-122.900001525879,39.5000038146973,-0.0642660036683083,0.261238008737564,2018,347,12,256,unburned
x-122.9y39.5,2018-12-21,-122.900001525879,39.5000038146973,0.172177001833916,0.263325989246368,2018,355,12,264,unburned
x-122.9y39.5,2018-12-29,-122.900001525879,39.5000038146973,0.205898001790047,0.257120996713638,2018,363,12,272,unburned
x-122.9y39.5,2019-01-06,-122.900001525879,39.5000038146973,0.119047999382019,0.310889005661011,2019,6,1,280,unburned
x-122.9y39.5,2019-01-14,-122.900001525879,39.5000038146973,0.246050000190735,0.422672986984253,2019,14,1,288,unburned
x-122.9y39.5,2019-01-22,-122.900001525879,39.5000038146973,0.201707005500793,0.276612997055054,2019,22,1,296,unburned
x-122.9y39.5,2019-01-30,-122.900001525879,39.5000038146973,0.1769690066576,0.343452006578445,2019,30,1,304,unburned
x-122.9y39.5,2019-02-07,-122.900001525879,39.5000038146973,0.197418004274368,0.443044990301132,2019,38,2,312,unburned
x-122.9y39.5,2019-02-15,-122.900001525879,39.5000038146973,0.172931000590324,0.392468005418777,2019,46,2,320,unburned
x-122.9y39.5,2019-02-23,-122.900001525879,39.5000038146973,-0.0626000016927719,0.560899972915649,2019,54,2,328,unburned
x-122.9y39.5,2019-03-03,-122.900001525879,39.5000038146973,0.35113000869751,0.43708398938179,2019,62,3,336,unburned
x-122.9y39.5,2019-03-11,-122.900001525879,39.5000038146973,0.174621999263763,0.336571007966995,2019,70,3,344,unburned
x-122.9y39.5,2019-03-19,-122.900001525879,39.5000038146973,0.0678716003894806,0.412066012620926,2019,78,3,352,unburned
x-122.9y39.5,2019-03-27,-122.900001525879,39.5000038146973,0.298036992549896,0.402265995740891,2019,86,3,360,unburned
x-122.9y39.5,2019-04-04,-122.900001525879,39.5000038146973,0.296438008546829,0.320268005132675,2019,94,4,368,unburned
x-122.9y39.5,2019-04-12,-122.900001525879,39.5000038146973,0.287894010543823,0.354865998029709,2019,102,4,376,unburned
x-122.9y39.5,2019-04-20,-122.900001525879,39.5000038146973,0.401116013526917,0.354021996259689,2019,110,4,384,unburned
x-122.9y39.5,2019-04-28,-122.900001525879,39.5000038146973,0.418444991111755,0.37924799323082,2019,118,4,392,unburned
x-122.9y39.5,2019-05-06,-122.900001525879,39.5000038146973,0.298552006483078,0.362233996391296,2019,126,5,400,unburned
x-122.9y39.5,2019-05-14,-122.900001525879,39.5000038146973,0.493420004844666,0.461010992527008,2019,134,5,408,unburned
x-122.9y39.5,2019-05-22,-122.900001525879,39.5000038146973,0.314642012119293,0.44014099240303,2019,142,5,416,unburned
x-122.9y39.5,2019-05-30,-122.900001525879,39.5000038146973,0.641681015491486,0.382452011108398,2019,150,5,424,unburned
x-122.9y39.5,2019-06-07,-122.900001525879,39.5000038146973,0.711359977722168,0.383107006549835,2019,158,6,432,unburned
x-122.9y39.5,2019-06-15,-122.900001525879,39.5000038146973,0.753323018550873,0.392688989639282,2019,166,6,440,unburned
x-122.9y39.5,2019-06-23,-122.900001525879,39.5000038146973,0.820195972919464,0.386350989341736,2019,174,6,448,unburned
x-122.9y39.5,2019-07-01,-122.900001525879,39.5000038146973,0.65678197145462,0.383419990539551,2019,182,7,456,unburned
x-122.9y39.5,2019-07-09,-122.900001525879,39.5000038146973,0.768330991268158,0.378589987754822,2019,190,7,464,unburned
x-122.9y39.5,2019-07-17,-122.900001525879,39.5000038146973,0.863856971263886,0.383415013551712,2019,198,7,472,unburned
x-122.9y39.5,2019-07-25,-122.900001525879,39.5000038146973,0.71093100309372,0.370002001523972,2019,206,7,480,unburned
x-122.9y39.5,2019-08-02,-122.900001525879,39.5000038146973,0.594928026199341,0.436542987823486,2019,214,8,488,unburned
x-122.9y39.5,2019-08-10,-122.900001525879,39.5000038146973,0.646570980548859,0.429235011339188,2019,222,8,496,unburned
x-122.9y39.5,2019-08-18,-122.900001525879,39.5000038146973,0.631224989891052,0.419481009244919,2019,230,8,504,unburned
x-122.9y39.5,2019-08-26,-122.900001525879,39.5000038146973,0.486824005842209,0.410887002944946,2019,238,8,512,unburned
x-122.9y39.5,2019-09-03,-122.900001525879,39.5000038146973,0.51410299539566,0.429581999778748,2019,246,9,520,unburned
x-122.9y39.5,2019-09-11,-122.900001525879,39.5000038146973,0.559314012527466,0.414148986339569,2019,254,9,528,unburned
x-122.9y39.5,2019-09-19,-122.900001525879,39.5000038146973,0.482856005430222,0.398968011140823,2019,262,9,536,unburned
x-122.9y39.5,2019-09-27,-122.900001525879,39.5000038146973,0.447706997394562,0.397206991910934,2019,270,9,544,unburned
x-122.9y39.5,2019-10-05,-122.900001525879,39.5000038146973,0.418482005596161,0.36540099978447,2019,278,10,552,unburned
x-122.9y39.5,2019-10-13,-122.900001525879,39.5000038146973,0.380198001861572,0.387582987546921,2019,286,10,560,unburned
x-122.9y39.5,2019-10-21,-122.900001525879,39.5000038146973,0.37932300567627,0.345643997192383,2019,294,10,568,unburned
x-122.9y39.5,2019-10-29,-122.900001525879,39.5000038146973,0.259891986846924,0.338467985391617,2019,302,10,576,unburned
x-122.9y39.5,2019-11-06,-122.900001525879,39.5000038146973,0.107513003051281,0.33261701464653,2019,310,11,584,unburned
x-122.9y39.5,2019-11-14,-122.900001525879,39.5000038146973,0.217657998204231,0.327540010213852,2019,318,11,592,unburned
x-122.9y39.5,2019-11-22,-122.900001525879,39.5000038146973,0.11829400062561,0.364434987306595,2019,326,11,600,unburned
x-122.9y39.5,2019-11-30,-122.900001525879,39.5000038146973,0.210325002670288,0.387611001729965,2019,334,11,608,unburned
x-122.9y39.5,2019-12-08,-122.900001525879,39.5000038146973,0.126971006393433,0.335440993309021,2019,342,12,616,unburned
x-122.9y39.5,2019-12-16,-122.900001525879,39.5000038146973,0.334973990917206,0.325789004564285,2019,350,12,624,unburned
x-122.9y39.5,2019-12-24,-122.900001525879,39.5000038146973,0.27038699388504,0.315744996070862,2019,358,12,632,unburned
x-122.9y39.5,2020-01-01,-122.900001525879,39.5000038146973,0.310882985591888,0.331887006759644,2020,1,1,640,unburned
x-122.9y39.5,2020-01-09,-122.900001525879,39.5000038146973,0.207426995038986,0.337769985198975,2020,9,1,648,unburned
x-122.9y39.5,2020-01-17,-122.900001525879,39.5000038146973,-0.0474059991538525,0.400604009628296,2020,17,1,656,unburned
x-122.9y39.5,2020-01-25,-122.900001525879,39.5000038146973,0.0264419000595808,0.341051012277603,2020,25,1,664,unburned
x-122.9y39.5,2020-02-02,-122.900001525879,39.5000038146973,0.199755996465683,0.337455004453659,2020,33,2,672,unburned
x-122.9y39.5,2020-02-10,-122.900001525879,39.5000038146973,0.198244005441666,0.344217002391815,2020,41,2,680,unburned
x-122.9y39.5,2020-02-18,-122.900001525879,39.5000038146973,0.304785996675491,0.352495014667511,2020,49,2,688,unburned
x-122.9y39.5,2020-02-26,-122.900001525879,39.5000038146973,0.289256006479263,0.360334992408752,2020,57,2,696,unburned
x-122.9y39.5,2020-03-05,-122.900001525879,39.5000038146973,0.365873008966446,0.392188012599945,2020,65,3,704,unburned
x-122.9y39.5,2020-03-13,-122.900001525879,39.5000038146973,0.235213994979858,0.449849992990494,2020,73,3,712,unburned
x-122.9y39.5,2020-03-21,-122.900001525879,39.5000038146973,0.219759002327919,0.453875988721848,2020,81,3,720,unburned
x-122.9y39.5,2020-03-29,-122.900001525879,39.5000038146973,0.286314994096756,0.439893990755081,2020,89,3,728,unburned
x-122.9y39.5,2020-04-06,-122.900001525879,39.5000038146973,0.149355992674828,0.418754011392593,2020,97,4,736,unburned
x-122.9y39.5,2020-04-14,-122.900001525879,39.5000038146973,0.294135987758636,0.429044008255005,2020,105,4,744,unburned
x-122.9y39.5,2020-04-22,-122.900001525879,39.5000038146973,0.477041006088257,0.412187993526459,2020,113,4,752,unburned
x-122.9y39.5,2020-04-30,-122.900001525879,39.5000038146973,0.745621025562286,0.432278990745544,2020,121,4,760,unburned
x-122.9y39.5,2020-05-08,-122.900001525879,39.5000038146973,0.764145016670227,0.464610010385513,2020,129,5,768,unburned
x-122.9y39.5,2020-05-16,-122.900001525879,39.5000038146973,0.643711984157562,0.463638007640839,2020,137,5,776,unburned
x-122.9y39.5,2020-05-24,-122.900001525879,39.5000038146973,0.624315977096558,0.434570997953415,2020,145,5,784,unburned
x-122.9y39.5,2020-06-01,-122.900001525879,39.5000038146973,0.886874973773956,0.453579992055893,2020,153,6,792,unburned
x-122.9y39.5,2020-06-09,-122.900001525879,39.5000038146973,0.902851998806,0.513054013252258,2020,161,6,800,unburned
x-122.9y39.5,2020-06-17,-122.900001525879,39.5000038146973,0.988772988319397,0.45745199918747,2020,169,6,808,unburned
x-122.9y39.5,2020-06-25,-122.900001525879,39.5000038146973,0.8541219830513,0.45864799618721,2020,177,6,816,unburned
x-122.9y39.5,2020-07-03,-122.900001525879,39.5000038146973,0.90777999162674,0.448998004198074,2020,185,7,824,unburned
x-122.9y39.5,2020-07-11,-122.900001525879,39.5000038146973,0.695390999317169,0.439839988946915,2020,193,7,832,unburned
x-122.9y39.5,2020-07-19,-122.900001525879,39.5000038146973,0.577228009700775,0.449914991855621,2020,201,7,840,unburned
x-122.9y39.5,2020-07-27,-122.900001525879,39.5000038146973,0.614799976348877,0.434985995292664,2020,209,7,848,unburned
x-122.9y39.5,2020-08-04,-122.900001525879,39.5000038146973,0.634368002414703,0.443507999181747,2020,217,8,856,unburned
x-122.9y39.5,2020-08-12,-122.900001525879,39.5000038146973,0.576442003250122,0.437528014183044,2020,225,8,864,unburned
x-122.9y39.7,2018-04-01,-122.900001525879,39.7000007629395,0.539788007736206,0.36565300822258,2018,91,4,0,unburned
x-122.9y39.7,2018-04-09,-122.900001525879,39.7000007629395,0.647176027297974,0.389526009559631,2018,99,4,8,unburned
x-122.9y39.7,2018-04-17,-122.900001525879,39.7000007629395,0.520821988582611,0.384990006685257,2018,107,4,16,unburned
x-122.9y39.7,2018-04-25,-122.900001525879,39.7000007629395,0.422935992479324,0.381882011890411,2018,115,4,24,unburned
x-122.9y39.7,2018-05-03,-122.900001525879,39.7000007629395,0.62474399805069,0.366986006498337,2018,123,5,32,unburned
x-122.9y39.7,2018-05-11,-122.900001525879,39.7000007629395,0.539439976215363,0.417340010404587,2018,131,5,40,unburned
x-122.9y39.7,2018-05-19,-122.900001525879,39.7000007629395,0.672547996044159,0.432529985904694,2018,139,5,48,unburned
x-122.9y39.7,2018-05-27,-122.900001525879,39.7000007629395,0.945860981941223,0.392251014709473,2018,147,5,56,unburned
x-122.9y39.7,2018-06-04,-122.900001525879,39.7000007629395,0.973101019859314,0.393438011407852,2018,155,6,64,unburned
x-122.9y39.7,2018-06-12,-122.900001525879,39.7000007629395,1.03971004486084,0.40174400806427,2018,163,6,72,unburned
x-122.9y39.7,2018-06-20,-122.900001525879,39.7000007629395,1.05376005172729,0.393485009670258,2018,171,6,80,unburned
x-122.9y39.7,2018-06-28,-122.900001525879,39.7000007629395,1.15234005451202,0.40538701415062,2018,179,6,88,unburned
x-122.9y39.7,2018-07-06,-122.900001525879,39.7000007629395,1.0754200220108,0.394178003072739,2018,187,7,96,unburned
x-122.9y39.7,2018-07-14,-122.900001525879,39.7000007629395,0.720835983753204,0.40277099609375,2018,195,7,104,unburned
x-122.9y39.7,2018-07-22,-122.900001525879,39.7000007629395,0.570268988609314,0.390354007482529,2018,203,7,112,unburned
x-122.9y39.7,2018-07-30,-122.900001525879,39.7000007629395,0.654700994491577,0.380941987037659,2018,211,7,120,unburned
x-122.9y39.7,2018-08-07,-122.900001525879,39.7000007629395,0.610834002494812,0.395092010498047,2018,219,8,128,unburned
x-122.9y39.7,2018-08-15,-122.900001525879,39.7000007629395,0.206492006778717,0.3783999979496,2018,227,8,136,unburned
x-122.9y39.7,2018-08-23,-122.900001525879,39.7000007629395,0.607379972934723,0.37117600440979,2018,235,8,144,unburned
x-122.9y39.7,2018-08-31,-122.900001525879,39.7000007629395,0.60860002040863,0.356914013624191,2018,243,8,152,unburned
x-122.9y39.7,2018-09-08,-122.900001525879,39.7000007629395,0.688979029655457,0.363128989934921,2018,251,9,160,unburned
x-122.9y39.7,2018-09-16,-122.900001525879,39.7000007629395,0.543115973472595,0.340054005384445,2018,259,9,168,unburned
x-122.9y39.7,2018-09-24,-122.900001525879,39.7000007629395,0.413367986679077,0.337747991085053,2018,267,9,176,unburned
x-122.9y39.7,2018-10-02,-122.900001525879,39.7000007629395,0.329715013504028,0.329973995685577,2018,275,10,184,unburned
x-122.9y39.7,2018-10-10,-122.900001525879,39.7000007629395,0.393761992454529,0.307707995176315,2018,283,10,192,unburned
x-122.9y39.7,2018-10-18,-122.900001525879,39.7000007629395,0.186113998293877,0.300233006477356,2018,291,10,200,unburned
x-122.9y39.7,2018-10-26,-122.900001525879,39.7000007629395,0.45160698890686,0.299064993858337,2018,299,10,208,unburned
x-122.9y39.7,2018-11-03,-122.900001525879,39.7000007629395,0.337123990058899,0.281697988510132,2018,307,11,216,unburned
x-122.9y39.7,2018-11-11,-122.900001525879,39.7000007629395,0.279276996850967,0.287975996732712,2018,315,11,224,unburned
x-122.9y39.7,2018-11-19,-122.900001525879,39.7000007629395,0.121610000729561,0.273586004972458,2018,323,11,232,unburned
x-122.9y39.7,2018-11-27,-122.900001525879,39.7000007629395,0.0559029988944531,0.313133001327515,2018,331,11,240,unburned
x-122.9y39.7,2018-12-05,-122.900001525879,39.7000007629395,0.164731994271278,0.274145007133484,2018,339,12,248,unburned
x-122.9y39.7,2018-12-13,-122.900001525879,39.7000007629395,0.0774049013853073,0.294441014528275,2018,347,12,256,unburned
x-122.9y39.7,2018-12-21,-122.900001525879,39.7000007629395,0.204534992575645,0.268927991390228,2018,355,12,264,unburned
x-122.9y39.7,2018-12-29,-122.900001525879,39.7000007629395,0.214146003127098,0.261557996273041,2018,363,12,272,unburned
x-122.9y39.7,2019-01-06,-122.900001525879,39.7000007629395,0.201364994049072,0.316424012184143,2019,6,1,280,unburned
x-122.9y39.7,2019-01-14,-122.900001525879,39.7000007629395,0.372547000646591,0.361110985279083,2019,14,1,288,unburned
x-122.9y39.7,2019-01-22,-122.900001525879,39.7000007629395,0.208235993981361,0.290298998355866,2019,22,1,296,unburned
x-122.9y39.7,2019-01-30,-122.900001525879,39.7000007629395,0.180613994598389,0.333400994539261,2019,30,1,304,unburned
x-122.9y39.7,2019-02-07,-122.900001525879,39.7000007629395,0.0661370009183884,0.445279002189636,2019,38,2,312,unburned
x-122.9y39.7,2019-02-15,-122.900001525879,39.7000007629395,0.183881998062134,0.410573989152908,2019,46,2,320,unburned
x-122.9y39.7,2019-02-23,-122.900001525879,39.7000007629395,0.284819006919861,0.486160010099411,2019,54,2,328,unburned
x-122.9y39.7,2019-03-03,-122.900001525879,39.7000007629395,0.28371399641037,0.457116007804871,2019,62,3,336,unburned
x-122.9y39.7,2019-03-11,-122.900001525879,39.7000007629395,0.330700010061264,0.372500002384186,2019,70,3,344,unburned
x-122.9y39.7,2019-03-19,-122.900001525879,39.7000007629395,0.300631999969482,0.429518014192581,2019,78,3,352,unburned
x-122.9y39.7,2019-03-27,-122.900001525879,39.7000007629395,0.426183998584747,0.406762987375259,2019,86,3,360,unburned
x-122.9y39.7,2019-04-04,-122.900001525879,39.7000007629395,0.401933997869492,0.372584998607636,2019,94,4,368,unburned
x-122.9y39.7,2019-04-12,-122.900001525879,39.7000007629395,0.483377993106842,0.389613002538681,2019,102,4,376,unburned
x-122.9y39.7,2019-04-20,-122.900001525879,39.7000007629395,0.458523005247116,0.369520008563995,2019,110,4,384,unburned
x-122.9y39.7,2019-04-28,-122.900001525879,39.7000007629395,0.60801500082016,0.385280013084412,2019,118,4,392,unburned
x-122.9y39.7,2019-05-06,-122.900001525879,39.7000007629395,0.484191000461578,0.379851013422012,2019,126,5,400,unburned
x-122.9y39.7,2019-05-14,-122.900001525879,39.7000007629395,0.593273997306824,0.507483005523682,2019,134,5,408,unburned
x-122.9y39.7,2019-05-22,-122.900001525879,39.7000007629395,0.524868011474609,0.471323013305664,2019,142,5,416,unburned
x-122.9y39.7,2019-05-30,-122.900001525879,39.7000007629395,0.883203029632568,0.40939199924469,2019,150,5,424,unburned
x-122.9y39.7,2019-06-07,-122.900001525879,39.7000007629395,1.18704998493195,0.402186989784241,2019,158,6,432,unburned
x-122.9y39.7,2019-06-15,-122.900001525879,39.7000007629395,1.117840051651,0.404235005378723,2019,166,6,440,unburned
x-122.9y39.7,2019-06-23,-122.900001525879,39.7000007629395,1.22657001018524,0.418958991765976,2019,174,6,448,unburned
x-122.9y39.7,2019-07-01,-122.900001525879,39.7000007629395,1.03940999507904,0.403443992137909,2019,182,7,456,unburned
x-122.9y39.7,2019-07-09,-122.900001525879,39.7000007629395,1.18819999694824,0.400196999311447,2019,190,7,464,unburned
x-122.9y39.7,2019-07-17,-122.900001525879,39.7000007629395,1.26963996887207,0.405443012714386,2019,198,7,472,unburned
x-122.9y39.7,2019-07-25,-122.900001525879,39.7000007629395,1.04237997531891,0.384597986936569,2019,206,7,480,unburned
x-122.9y39.7,2019-08-02,-122.900001525879,39.7000007629395,0.863867998123169,0.456063985824585,2019,214,8,488,unburned
x-122.9y39.7,2019-08-10,-122.900001525879,39.7000007629395,0.93120801448822,0.440311998128891,2019,222,8,496,unburned
x-122.9y39.7,2019-08-18,-122.900001525879,39.7000007629395,0.921728014945984,0.434736996889114,2019,230,8,504,unburned
x-122.9y39.7,2019-08-26,-122.900001525879,39.7000007629395,0.722823023796082,0.428108006715775,2019,238,8,512,unburned
x-122.9y39.7,2019-09-03,-122.900001525879,39.7000007629395,0.665884971618652,0.448522001504898,2019,246,9,520,unburned
x-122.9y39.7,2019-09-11,-122.900001525879,39.7000007629395,0.729577004909515,0.415035992860794,2019,254,9,528,unburned
x-122.9y39.7,2019-09-19,-122.900001525879,39.7000007629395,0.58312201499939,0.39978501200676,2019,262,9,536,unburned
x-122.9y39.7,2019-09-27,-122.900001525879,39.7000007629395,0.563879013061523,0.413684010505676,2019,270,9,544,unburned
x-122.9y39.7,2019-10-05,-122.900001525879,39.7000007629395,0.477804005146027,0.373405992984772,2019,278,10,552,unburned
x-122.9y39.7,2019-10-13,-122.900001525879,39.7000007629395,0.510710000991821,0.387198001146317,2019,286,10,560,unburned
x-122.9y39.7,2019-10-21,-122.900001525879,39.7000007629395,0.40709799528122,0.34994700551033,2019,294,10,568,unburned
x-122.9y39.7,2019-10-29,-122.900001525879,39.7000007629395,0.416886985301971,0.341966986656189,2019,302,10,576,unburned
x-122.9y39.7,2019-11-06,-122.900001525879,39.7000007629395,0.169589996337891,0.333956003189087,2019,310,11,584,unburned
x-122.9y39.7,2019-11-14,-122.900001525879,39.7000007629395,0.287209987640381,0.331250995397568,2019,318,11,592,unburned
x-122.9y39.7,2019-11-22,-122.900001525879,39.7000007629395,0.219733998179436,0.346276998519897,2019,326,11,600,unburned
x-122.9y39.7,2019-11-30,-122.900001525879,39.7000007629395,0.247244998812676,0.402285009622574,2019,334,11,608,unburned
x-122.9y39.7,2019-12-08,-122.900001525879,39.7000007629395,0.120622999966145,0.347925990819931,2019,342,12,616,unburned
x-122.9y39.7,2019-12-16,-122.900001525879,39.7000007629395,0.27421098947525,0.326433002948761,2019,350,12,624,unburned
x-122.9y39.7,2019-12-24,-122.900001525879,39.7000007629395,0.210740000009537,0.325468003749847,2019,358,12,632,unburned
x-122.9y39.7,2020-01-01,-122.900001525879,39.7000007629395,0.269681990146637,0.327012002468109,2020,1,1,640,unburned
x-122.9y39.7,2020-01-09,-122.900001525879,39.7000007629395,0.143033996224403,0.363267987966538,2020,9,1,648,unburned
x-122.9y39.7,2020-01-17,-122.900001525879,39.7000007629395,0.116277001798153,0.4062539935112,2020,17,1,656,unburned
x-122.9y39.7,2020-01-25,-122.900001525879,39.7000007629395,0.14597100019455,0.358379006385803,2020,25,1,664,unburned
x-122.9y39.7,2020-02-02,-122.900001525879,39.7000007629395,0.117898002266884,0.340505987405777,2020,33,2,672,unburned
x-122.9y39.7,2020-02-10,-122.900001525879,39.7000007629395,0.24821799993515,0.356503009796143,2020,41,2,680,unburned
x-122.9y39.7,2020-02-18,-122.900001525879,39.7000007629395,0.318423002958298,0.356628000736237,2020,49,2,688,unburned
x-122.9y39.7,2020-02-26,-122.900001525879,39.7000007629395,0.247006997466087,0.370250999927521,2020,57,2,696,unburned
x-122.9y39.7,2020-03-05,-122.900001525879,39.7000007629395,0.439015001058579,0.373658001422882,2020,65,3,704,unburned
x-122.9y39.7,2020-03-13,-122.900001525879,39.7000007629395,0.349290996789932,0.460299998521805,2020,73,3,712,unburned
x-122.9y39.7,2020-03-21,-122.900001525879,39.7000007629395,0.385879993438721,0.460456013679504,2020,81,3,720,unburned
x-122.9y39.7,2020-03-29,-122.900001525879,39.7000007629395,0.389643996953964,0.449997991323471,2020,89,3,728,unburned
x-122.9y39.7,2020-04-06,-122.900001525879,39.7000007629395,0.205377995967865,0.429001003503799,2020,97,4,736,unburned
x-122.9y39.7,2020-04-14,-122.900001525879,39.7000007629395,0.451155006885529,0.437736004590988,2020,105,4,744,unburned
x-122.9y39.7,2020-04-22,-122.900001525879,39.7000007629395,0.659819006919861,0.419129014015198,2020,113,4,752,unburned
x-122.9y39.7,2020-04-30,-122.900001525879,39.7000007629395,0.704958975315094,0.437646001577377,2020,121,4,760,unburned
x-122.9y39.7,2020-05-08,-122.900001525879,39.7000007629395,0.640590012073517,0.486878007650375,2020,129,5,768,unburned
x-122.9y39.7,2020-05-16,-122.900001525879,39.7000007629395,0.798354029655457,0.478287011384964,2020,137,5,776,unburned
x-122.9y39.7,2020-05-24,-122.900001525879,39.7000007629395,0.848290979862213,0.439197987318039,2020,145,5,784,unburned
x-122.9y39.7,2020-06-01,-122.900001525879,39.7000007629395,1.02711999416351,0.441767990589142,2020,153,6,792,unburned
x-122.9y39.7,2020-06-09,-122.900001525879,39.7000007629395,0.92746901512146,0.490700989961624,2020,161,6,800,unburned
x-122.9y39.7,2020-06-17,-122.900001525879,39.7000007629395,1.11977005004883,0.470286011695862,2020,169,6,808,unburned
x-122.9y39.7,2020-06-25,-122.900001525879,39.7000007629395,1.04512000083923,0.469920992851257,2020,177,6,816,unburned
x-122.9y39.7,2020-07-03,-122.900001525879,39.7000007629395,1.18671000003815,0.463898003101349,2020,185,7,824,unburned
x-122.9y39.7,2020-07-11,-122.900001525879,39.7000007629395,1.03718996047974,0.450249999761581,2020,193,7,832,unburned
x-122.9y39.7,2020-07-19,-122.900001525879,39.7000007629395,0.746722996234894,0.465005993843079,2020,201,7,840,unburned
x-122.9y39.7,2020-07-27,-122.900001525879,39.7000007629395,0.862704992294312,0.44250500202179,2020,209,7,848,unburned
x-122.9y39.7,2020-08-04,-122.900001525879,39.7000007629395,0.883328020572662,0.451750993728638,2020,217,8,856,unburned
x-122.9y39.7,2020-08-12,-122.900001525879,39.7000007629395,0.71484100818634,0.446951985359192,2020,225,8,864,unburned
x-122.9y39.9,2018-04-01,-122.900001525879,39.9000015258789,0.61581301689148,0.375678986310959,2018,91,4,0,unburned
x-122.9y39.9,2018-04-09,-122.900001525879,39.9000015258789,0.584006011486054,0.401775002479553,2018,99,4,8,unburned
x-122.9y39.9,2018-04-17,-122.900001525879,39.9000015258789,0.590458989143372,0.381184995174408,2018,107,4,16,unburned
x-122.9y39.9,2018-04-25,-122.900001525879,39.9000015258789,0.439307004213333,0.392107993364334,2018,115,4,24,unburned
x-122.9y39.9,2018-05-03,-122.900001525879,39.9000015258789,0.515591979026794,0.363137006759644,2018,123,5,32,unburned
x-122.9y39.9,2018-05-11,-122.900001525879,39.9000015258789,0.405862003564835,0.423243999481201,2018,131,5,40,unburned
x-122.9y39.9,2018-05-19,-122.900001525879,39.9000015258789,0.474106013774872,0.437561005353928,2018,139,5,48,unburned
x-122.9y39.9,2018-05-27,-122.900001525879,39.9000015258789,0.756860971450806,0.385049998760223,2018,147,5,56,unburned
x-122.9y39.9,2018-06-04,-122.900001525879,39.9000015258789,0.931433975696564,0.38791298866272,2018,155,6,64,unburned
x-122.9y39.9,2018-06-12,-122.900001525879,39.9000015258789,0.8143550157547,0.395864993333817,2018,163,6,72,unburned
x-122.9y39.9,2018-06-20,-122.900001525879,39.9000015258789,0.868736982345581,0.387093991041183,2018,171,6,80,unburned
x-122.9y39.9,2018-06-28,-122.900001525879,39.9000015258789,0.942758977413177,0.395377993583679,2018,179,6,88,unburned
x-122.9y39.9,2018-07-06,-122.900001525879,39.9000015258789,0.923416018486023,0.382335007190704,2018,187,7,96,unburned
x-122.9y39.9,2018-07-14,-122.900001525879,39.9000015258789,0.707758009433746,0.392259001731873,2018,195,7,104,unburned
x-122.9y39.9,2018-07-22,-122.900001525879,39.9000015258789,0.396735996007919,0.388148993253708,2018,203,7,112,unburned
x-122.9y39.9,2018-07-30,-122.900001525879,39.9000015258789,0.614148020744324,0.371394008398056,2018,211,7,120,unburned
x-122.9y39.9,2018-08-07,-122.900001525879,39.9000015258789,0.543649017810822,0.387171000242233,2018,219,8,128,unburned
x-122.9y39.9,2018-08-15,-122.900001525879,39.9000015258789,0.23667499423027,0.366530001163483,2018,227,8,136,unburned
x-122.9y39.9,2018-08-23,-122.900001525879,39.9000015258789,0.463198989629746,0.359441012144089,2018,235,8,144,unburned
